Map, FZ_I05_floor01_AAA, 0.0, 0, -0.0, 0, 0.0, 0, 1.0, -0.01, 0.01, 0.01
Object, OZ_04_ma_plant07A, 1.7851, 0.796627, -11.642999999999999, 0.0, 0.5, 0.0, 0.866025, -0.01, 0.01, 0.01
Object, OZ_04_se_plant01A, 8.08409, 0.0, 11.1981, 0.0, 0.0, 0.0, 1.0, -0.01, 0.01, 0.01
Object, OZ_04_se_plant01A, -8.29568, 0.0, -11.3704, 0.0, -0.707107, 0.0, 0.707107, -0.01, 0.01, 0.01
Object, OZ_04_se_plant02A, 2.83209, 0.0, -11.0905, 0.0, -0.0871557, 0.0, 0.996195, -0.01, 0.01, 0.01
Object, OZ_04_se_plant03A, -8.13208, 0.0, 11.1051, 0.0, 0.0, 0.0, 1.0, -0.01, 0.01, 0.01
Object, OZ_04_se_plant03A, 7.981870000000001, 0.0, -11.234100000000002, 0.0, 0.0, 0.0, 1.0, -0.01, 0.01, 0.01
Object, OZ_20_er_shelf01A, 0.370258, 0.799755, -11.7547, 0.0, 1.0, 0.0, 0.0, -0.01, 0.01, 0.01
Object, OZ_20_er_shelf01A, 1.12518, 0.799755, -11.7547, 0.0, 1.0, 0.0, 0.0, -0.01, 0.01, 0.01
Object, OZ_20_er_shelf02A, 1.07334, 0.0, -11.5374, 0.0, 0.0, 0.0, 1.0, -0.01, 0.01, 0.01
Object, OZ_20_er_shelf03A, -0.964674, 0.0, -11.9715, 0.0, 1.0, 0.0, -1.62921e-07, -0.01, 0.01, 0.01
Object, OZ_20_er_shelf03A, -2.35374, 0.0, -11.9715, 0.0, 1.0, 0.0, -1.62921e-07, -0.01, 0.01, 0.01
Object, OZ_20_se_computer01A, -2.86501, 0.7940250000000001, -9.749130000000001, 0.0, -0.573577, 0.0, 0.819152, -0.01, 0.01, 0.01
Object, OZ_20_se_computer01A, -3.26998, 0.7940250000000001, -10.911600000000002, 0.0, -0.573577, 0.0, 0.819152, -0.01, 0.01, 0.01
Object, OZ_20_se_switch01A, 8.50763, 0.821562, -3.2777499999999997, 0.0, 0.0, 0.0, 1.0, -0.01, 0.01, 0.01
Object, OZ_22_ma_capsule01A, 8.92745, 0.0, 9.5453, 0.0, 0.0, 0.0, 1.0, -0.01, 0.01, 0.01
